place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJidPcOGAFdy4RqSEyw9acAes,Pantai Perbatasan,,,383,4.5,"Name: Perbatasan Kota Tuban
Link: https://www.google.com/maps/search/Perbatasan+Kota+Tuban/@-6.8473071,112.0174257?authuser=0&hl=id&entry=ttu
Reviews: 122 reviews

Name: Candi Kembar Perbatasan
Link: https://www.google.com/maps/search/Candi+Kembar+Perbatasan/@-6.7552202999999995,111.69112020000001?authuser=0&hl=id&entry=ttu
Reviews: 35 reviews

Name: Perbatasan Jawa Tengah -Jawa Timur
Link: https://www.google.com/maps/search/Perbatasan+Jawa+Tengah+-Jawa+Timur/@-6.8625403,111.61453039999999?authuser=0&hl=id&entry=ttu
Reviews: 19 reviews

Name: Tugu Selamat Datang Tuban-Rembang
Link: https://www.google.com/maps/search/Tugu+Selamat+Datang+Tuban-Rembang/@-6.754767800000001,111.6908483?authuser=0&hl=id&entry=ttu
Reviews: 12 reviews

Name: REST AREA PANTAI PERBATASAN
Link: https://www.google.com/maps/search/REST+AREA+PANTAI+PERBATASAN/@-6.7556375,111.69214079999999?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews",,,1,Pantai Perbatasan (Pemilik),,https://lh3.ggpht.com/p/AC9h4npJWAqsVoVBT6YheTMOoRvS0SiH4nXUqqHN7JwCbggrzD32oTQ_7PUAffPcDqZRfGp7Qqv_YJJnltSZfuFpmRgPA8p4E5QOFTdJs0YKLH08tB201tiHnwcBlf0ckT3CDElsMtlH=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"6MWR+5P9, Ngomben, Sukolilo, Kec. Bancar, Kabupaten Tuban, Jawa Timur 62354","pantainya, pemandangan, utara, foto, sore, istirahat, dg, warga, jarak, biaya",https://www.google.com/maps/place/Pantai+Perbatasan/data=!4m7!3m6!1s0x2e77056038dcd389:0xeb019cd6c33221a9!8m2!3d-6.7545914!4d111.6918642!16s%2Fg%2F11c1ndl54g!19sChIJidPcOGAFdy4RqSEyw9acAes?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJDQz6rZMqdy4RmZfkR5Z1rK8,Pantai Wisata Sambilawang Trangkil,,,43,3.9,"Name: Pantai Kertomulyo
Link: https://www.google.com/maps/search/Pantai+Kertomulyo/@-6.6317569999999995,111.1225207?authuser=0&hl=id&entry=ttu
Reviews: 1016 reviews

Name: Pantai Pangkalan
Link: https://www.google.com/maps/search/Pantai+Pangkalan/@-6.6053087999999995,111.1050518?authuser=0&hl=id&entry=ttu
Reviews: 29 reviews

Name: Pantai Kadilangu
Link: https://www.google.com/maps/search/Pantai+Kadilangu/@-6.6215987,111.1157937?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai Langgenharjo Margoyoso
Link: https://www.google.com/maps/search/Pantai+Langgenharjo+Margoyoso/@-6.611725,111.10831979999999?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Pantai Tlogoharum
Link: https://www.google.com/maps/search/Pantai+Tlogoharum/@-6.6443911,111.1337947?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Pantai Wisata Sambilawang Trangkil (Pemilik),,https://lh3.ggpht.com/p/AC9h4nomS8YRc_dD-CjkXdyWeqY9_r5312t62tjYHBA4wB4XeWub67DR-4isqT8F6zPSVH57HWFA_G0J2ghYcnMIsswInVF8WdoZmHFbVdnhNL3xoy7nGLV3R1F2kWHguh-iHpF4r81tiw=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"946G+XFP, Unnamed Road, Area Sawah & Tambak, Sambilawang, Kec. Trangkil, Kabupaten Pati, Jawa Tengah 59153",,https://www.google.com/maps/place/Pantai+Wisata+Sambilawang+Trangkil/data=!4m7!3m6!1s0x2e772a93adfa0c0d:0xafac759647e49799!8m2!3d-6.6375384!4d111.1261913!16s%2Fg%2F11c7t1q8zl!19sChIJDQz6rZMqdy4RmZfkR5Z1rK8?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJ2Y9dZH_bby4REkAaeqJ_dt4,Pantai Sirkuit Widuri Pemalang,,,3017,4.3,"Name: OBYEK WISATA PANTAI WIDURI
Link: https://www.google.com/maps/search/OBYEK+WISATA+PANTAI+WIDURI/@-6.863272900000001,109.380313?authuser=0&hl=id&entry=ttu
Reviews: 501 reviews

Name: Dermaga Cinta Pantai Widuri
Link: https://www.google.com/maps/search/Dermaga+Cinta+Pantai+Widuri/@-6.8606982,109.3813248?authuser=0&hl=id&entry=ttu
Reviews: 399 reviews

Name: Pantai Widuri Pemalang Jawa Tengah
Link: https://www.google.com/maps/search/Pantai+Widuri+Pemalang+Jawa+Tengah/@-6.8616775,109.3804555?authuser=0&hl=id&entry=ttu
Reviews: 175 reviews

Name: Sirkuit Widuri Pemalang
Link: https://www.google.com/maps/search/Sirkuit+Widuri+Pemalang/@-6.8634324,109.38354489999999?authuser=0&hl=id&entry=ttu
Reviews: 47 reviews

Name: Wisata Pantai Widuri & Sirkuit Widuri
Link: https://www.google.com/maps/search/Wisata+Pantai+Widuri+%26+Sirkuit+Widuri/@-6.8620486,109.37499349999999?authuser=0&hl=id&entry=ttu
Reviews: 7 reviews",,,1,Pantai Sirkuit Widuri Pemalang (Pemilik),,https://lh3.ggpht.com/p/AF1QipPHz4Bb2Yl0yVJA0oF_8KY-8UZTMhHgwkxPuHGM=s1024,Tujuan Wisata,Tujuan Wisata,,,Open All Days,"Jl. Cucak Rowo, Widuri, Kec. Pemalang, Kabupaten Pemalang, Jawa Tengah 52314","kebersihan, santai, pantai widuri, tiket, mendoan, pedagang, megono, nyaman, destinasi wisata, bubur ayam",https://www.google.com/maps/place/Pantai+Sirkuit+Widuri+Pemalang/data=!4m7!3m6!1s0x2e6fdb7f645d8fd9:0xde767fa27a1a4012!8m2!3d-6.8604949!4d109.3846228!16s%2Fg%2F11g0kf7h6l!19sChIJ2Y9dZH_bby4REkAaeqJ_dt4?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJ6w_eEZH0cC4RjFy7qE4PaNA,Pantai Cipta,,,799,4,"Name: Pantai Marina
Link: https://www.google.com/maps/search/Pantai+Marina/@-6.9488769999999995,110.38932849999999?authuser=0&hl=id&entry=ttu
Reviews: 15393 reviews

Name: Pantai Baruna
Link: https://www.google.com/maps/search/Pantai+Baruna/@-6.9452716,110.39987330000001?authuser=0&hl=id&entry=ttu
Reviews: 517 reviews

Name: Pantai tirang semarang
Link: https://www.google.com/maps/search/Pantai+tirang+semarang/@-6.9548046999999995,110.35922939999999?authuser=0&hl=id&entry=ttu
Reviews: 371 reviews

Name: Sea View Point
Link: https://www.google.com/maps/search/Sea+View+Point/@-6.9474675,110.39086979999999?authuser=0&hl=id&entry=ttu
Reviews: 173 reviews

Name: Pantai tiram pojok
Link: https://www.google.com/maps/search/Pantai+tiram+pojok/@-6.9539466999999995,110.352555?authuser=0&hl=id&entry=ttu
Reviews: 49 reviews",,,,Pantai Cipta (Pemilik),,https://lh3.ggpht.com/p/AC9h4nppzsMtfX8BvyDn5JtqsOThYXBlj4ysfhNxydkmBKvqZd3lzNwKbbluJvWsNRWtzMk5soDEXHUuaXyYZj257vmvtF-fZIu6xHqOtH4_xdTA_uuI7iciHV4XYVYYNLyp1EJJ3Tg=s1024,Pantai Umum,"Pantai Umum, Tujuan Wisata",,,Open All Days,"3C36+FV3, Jl. Kw. Cipta |||, Bandarharjo, Kec. Semarang Utara, Kota Semarang, Jawa Tengah","peti kemas, hobi, tanah, pemancing, pungli, kerang, pemandangan, hati, musim hujan, kebersihan",https://www.google.com/maps/place/Pantai+Cipta/data=!4m7!3m6!1s0x2e70f49111de0feb:0xd0680f4ea8bb5c8c!8m2!3d-6.9463542!4d110.4121849!16s%2Fg%2F11cs0b5pmp!19sChIJ6w_eEZH0cC4RjFy7qE4PaNA?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJuTUAs0UZcS4RmmMjg2PyO2M,Pantai Tirta Samudera,"Merupakan tempat nyaman, sejuk, rindang, sehingga cocok untuk mampir istirahat dari perjalanan atau sebagai kunjungan wisata kebun. Berbagai tanaman hias, bonsai, tabulampot dan tanaman buah sehingga lebih menarik.
Para pengunjung juga dapat berbelanja untuk kebutuhan rumah tangga, sembakau, makanan ringan dan berbagai macam minuman, karena ada toko dan kafe. Pengunjung juga dapat membeli tanamas hias, bonsai, tabulampot, serta sarana produksi pertanian seperti pupuk, pestisida.
Di lokasi rest area ada pertashop yang menyediakan bbm pertamax. Fasilitas penunjang lain yaitu tempat parkir, toilet, yang gratis serta mushola.",,6184,4.3,"Name: Pantai Prawean
Link: https://www.google.com/maps/search/Pantai+Prawean/@-6.5631615,110.6533645?authuser=0&hl=id&entry=ttu
Reviews: 426 reviews

Name: Pantai Bandengan
Link: https://www.google.com/maps/search/Pantai+Bandengan/@-6.5545444999999996,110.65002129999999?authuser=0&hl=id&entry=ttu
Reviews: 225 reviews

Name: Pantai Marina
Link: https://www.google.com/maps/search/Pantai+Marina/@-6.5650846,110.6554975?authuser=0&hl=id&entry=ttu
Reviews: 47 reviews

Name: Bandengan Beach
Link: https://www.google.com/maps/search/Bandengan+Beach/@-6.554295199999999,110.64867559999999?authuser=0&hl=id&entry=ttu
Reviews: 21 reviews

Name: Pantai Bandengan 20210601
Link: https://www.google.com/maps/search/Pantai+Bandengan+20210601/@-6.5549693,110.65078589999999?authuser=0&hl=id&entry=ttu
Reviews: 14 reviews",,,,Pantai Tirta Samudera (Pemilik),https://www.google.com/maps/contrib/118213526121948980342,https://lh3.ggpht.com/p/AF1QipNN3DsdNhITcCDQqL2JcXbvOFSxhLnI3KmpsTE0=s1024,Tujuan Wisata,Tujuan Wisata,,,Open All Days,"Bandengan, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59432","pasir, ombak, banana boat, sewa, kendaraan air pribadi, pantai bandengan, fasilitas, pelampung, destinasi wisata, perahu karet",https://www.google.com/maps/place/Pantai+Tirta+Samudera/data=!4m7!3m6!1s0x2e711945b30035b9:0x633bf2638323639a!8m2!3d-6.5544379!4d110.6502767!16s%2Fg%2F11fll87w61!19sChIJuTUAs0UZcS4RmmMjg2PyO2M?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJ9yt3Ylk4ZS4ROXjaz5sCL7s,Pantai Karangpakis,,,375,4.3,,,,,,,https://lh3.ggpht.com/p/AC9h4noS6hOCA_pDsdr5zJoOkhvAXtdcy6dKOutaGsumIkKhMaM3p2Oz8M0vhc0e_CNnp2pgtZp_Kvnmp64dawKUOCQc1yDPHw0kJ2fcPkohCuNTQahIQHTnN0rUxRzrehgJdDEHsxtj=s1024,Pantai,Pantai,,,Open All Days,"Karangpakis, Kec. Nusawungu, Kabupaten Cilacap, Jawa Tengah 53283","wisata, liburan, ombak, pagi, pecel, kebersihan, kolam renang, pemandangan, bermain, selatan",https://www.google.com/maps/place/Pantai+Karangpakis/data=!4m7!3m6!1s0x2e65385962772bf7:0xbb2f029bcfda7839!8m2!3d-7.7082142!4d109.3366604!16s%2Fg%2F11b8_01_rg!19sChIJ9yt3Ylk4ZS4ROXjaz5sCL7s?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJq40_DhsocC4RpBzccTAbbuw,Pantai Kaliprau Ulujami,,,416,4.1,"Name: Pantai Blendung
Link: https://www.google.com/maps/search/Pantai+Blendung/@-6.8249843,109.55776829999999?authuser=0&hl=id&entry=ttu
Reviews: 1050 reviews

Name: DESTINASI WISATA PANTAI INDAH KERTOSARI
Link: https://www.google.com/maps/search/DESTINASI+WISATA+PANTAI+INDAH+KERTOSARI/@-6.8310906,109.5643685?authuser=0&hl=id&entry=ttu
Reviews: 118 reviews

Name: Tugu Pantai Indah Kaliprau
Link: https://www.google.com/maps/search/Tugu+Pantai+Indah+Kaliprau/@-6.857210599999999,109.5604602?authuser=0&hl=id&entry=ttu
Reviews: 95 reviews

Name: Pantai Indah Kaliprau
Link: https://www.google.com/maps/search/Pantai+Indah+Kaliprau/@-6.837567399999999,109.5774268?authuser=0&hl=id&entry=ttu
Reviews: 92 reviews

Name: Pantai Limbangan
Link: https://www.google.com/maps/search/Pantai+Limbangan/@-6.8082568000000006,109.54293229999999?authuser=0&hl=id&entry=ttu
Reviews: 22 reviews",,,1,Pantai Kaliprau Ulujami (Pemilik),,https://lh3.ggpht.com/p/AC9h4npoDn5FUk75W5GqWUBW0YOry5EUPayWzOgVoC23oJ7ZLkrK1mkDV4_EVDFsU7YiQRkjcuZVPR7qeUZ9FAPFqI649UtuO-Jr0Oj1wRCMSNyI5BVKJjvu5i6NCh_N92Y-ixMNsFoPmg=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"5H7G+3JX, Kaliprahu, Kaliprau, Kec. Ulujami, Kabupaten Pemalang, Jawa Tengah","pohon, santai, tiket, keindahan, bibir pantai, pemandangan, sejuk, toilet, foto, nyaman",https://www.google.com/maps/place/Pantai+Kaliprau+Ulujami/data=!4m7!3m6!1s0x2e70281b0e3f8dab:0xec6e1b3071dc1ca4!8m2!3d-6.8372509!4d109.5766203!16s%2Fg%2F11css0fx60!19sChIJq40_DhsocC4RpBzccTAbbuw?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJZzbvPkUecS4Rjdpuo7Sadec,Pantai Tegalsambi,Pantai Tegalsambi merupakan destinasi wisata yang ada di desa wisata Tegalsambi. Wisatawan dapat menikmati indahnya pantai pasir putih dengan view Sunset di sore hari yang menawan.,,129,4.3,"Name: Pantai Teluk Awur
Link: https://www.google.com/maps/search/Pantai+Teluk+Awur/@-6.6174807,110.6467488?authuser=0&hl=id&entry=ttu
Reviews: 2758 reviews

Name: Pantai Teluk Awur Jepara
Link: https://www.google.com/maps/search/Pantai+Teluk+Awur+Jepara/@-6.6151095,110.64880529999999?authuser=0&hl=id&entry=ttu
Reviews: 76 reviews

Name: Pondok Wisata Tegalsambi
Link: https://www.google.com/maps/search/Pondok+Wisata+Tegalsambi/@-6.6128543,110.65189799999999?authuser=0&hl=id&entry=ttu
Reviews: 18 reviews

Name: PANTAI PUTIH SEMAT
Link: https://www.google.com/maps/search/PANTAI+PUTIH+SEMAT/@-6.6372843,110.6402471?authuser=0&hl=id&entry=ttu
Reviews: 5 reviews

Name: Taman Edukasi Tegalsambi
Link: https://www.google.com/maps/search/Taman+Edukasi+Tegalsambi/@-6.6124111,110.6532307?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",https://linktr.ee/deswitategalsambi,0877-1995-9112,,Pantai Tegalsambi (Pemilik),https://www.google.com/maps/contrib/109575047161163422068,https://lh3.ggpht.com/p/AF1QipM8Whrjwih_ucAQz0SnRxBr2RRo3rN6MhZ5SPeg=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"Tegalsambi, Kec. Tahunan, Kabupaten Jepara, Jawa Tengah","pasir, ombak, santai, sunset, harga, penjual, holiday, motor, gang, jumat",https://www.google.com/maps/place/Pantai+Tegalsambi/data=!4m7!3m6!1s0x2e711e453eef3667:0xe7759ab4a36eda8d!8m2!3d-6.6121286!4d110.65092!16s%2Fg%2F11f3hlpk63!19sChIJZzbvPkUecS4Rjdpuo7Sadec?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJiXn3qrfPei4RpSHf4kzFQTQ,Wisata Pantai Ambal,Pesona Desa Ambalresmi,,1428,4.2,"Name: Pantai Mliwis Ambal Kebumen
Link: https://www.google.com/maps/search/Pantai+Mliwis+Ambal+Kebumen/@-7.80321,109.714744?authuser=0&hl=id&entry=ttu
Reviews: 2361 reviews

Name: Pantai Kaibon 
Link: https://www.google.com/maps/search/Pantai+Kaibon+%EA%A6%A5%EA%A6%A4%EA%A7%80%EA%A6%A0%EA%A6%BC%EA%A6%8F%EA%A6%B2%EA%A6%B6%EA%A6%A7%EA%A6%BA%EA%A6%B4%EA%A6%A4%EA%A7%80/@-7.810472199999999,109.7445114?authuser=0&hl=id&entry=ttu
Reviews: 32 reviews

Name: Pantai Pasiran Entak
Link: https://www.google.com/maps/search/Pantai+Pasiran+Entak/@-7.798984699999999,109.6951141?authuser=0&hl=id&entry=ttu
Reviews: 22 reviews

Name: Pantai AMBAL
Link: https://www.google.com/maps/search/Pantai+AMBAL/@-7.804260899999999,109.7207292?authuser=0&hl=id&entry=ttu
Reviews: 8 reviews",,0838-4405-5666,,Wisata Pantai Ambal (Pemilik),https://www.google.com/maps/contrib/118312799706991856077,https://lh3.ggpht.com/p/AC9h4npmerLa6ok9jTogG8D_PQ5XZu6ITWwmeGYu-SBFxTK0L59x2lTMEoPsU8O4XDyyo7lpZKZrNFes_s-PFrpS325HuYs9qFEYPop3TMRmTtqcJB_TioBcBfbf_JQQPsJD-VMmyD1LDg=s1024,Tujuan Wisata,"Tujuan Wisata, Pantai Umum",06.00-18.00,,Open All Days,"Area Sawah/Kebun, Ambalresmi, Kec. Ambal, Kabupaten Kebumen, Jawa Tengah 54392","ombak, pantainya, taman bunga, selatan, pemandangan, lebaran, sejuk, tahu, bunga matahari, fasilitas",https://www.google.com/maps/place/Wisata+Pantai+Ambal/data=!4m7!3m6!1s0x2e7acfb7aaf77989:0x3441c54ce2df21a5!8m2!3d-7.8046233!4d109.7206488!16s%2Fg%2F11cncyftqz!19sChIJiXn3qrfPei4RpSHf4kzFQTQ?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJA6JVdColcC4RRpxbnNpeDdY,The Funtastic Beach Safari Batang Jawa Tengah,"Hai sahabat satwa, sudah pernah ke Beach Safari Batang Jawa Tengah belum? Kalau kalian belum pernah, kalian wajib kunjungi destinasi wisata yang satu ini.
Beach Safari Batang Jawa Tengah merupakan salah satu bisnis unit dari Taman Safari Indonesia Group yang lokasinya berada di
Jl. Pantai Sigandu - Ujungnegoro, Kidanglor, Klidang Lor, Kec. Batang, Kabupaten Batang, Jawa Tengah 51216

Ketika kalian datang ke Beach Safari Batang Jawa Tengah ada beberapa kegiatan yang dapat kalian ikuti, antara lain:
- Presentasi edukasi lumba-lumba
- Presentasi edukasi aneka satwa
- Presentasi Edukasi Burung-burung pemangsa
- Pertunjukan Acrobatik
- Safari Prime Show
- Dolphin Night Show
- Membeli merchandise
- Bermain dan Bersantai di Pantai",,5123,4.4,"Name: Mini Taman Safari Beach Batang
Link: https://www.google.com/maps/search/Mini+Taman+Safari+Beach+Batang/@-6.8827263,109.75483419999999?authuser=0&hl=id&entry=ttu
Reviews: 187 reviews

Name: Taman Lumba-Lumba
Link: https://www.google.com/maps/search/Taman+Lumba-Lumba/@-6.913363299999999,109.7184667?authuser=0&hl=id&entry=ttu
Reviews: 19 reviews

Name: Penangkaran Lumba Lumba
Link: https://www.google.com/maps/search/Penangkaran+Lumba+Lumba/@-6.8822956,109.75479089999999?authuser=0&hl=id&entry=ttu
Reviews: 14 reviews

Name: Dwi's Home
Link: https://www.google.com/maps/search/Dwi's+Home/@-6.9052846,109.7197089?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Area bermain anak Pantai Sigandu
Link: https://www.google.com/maps/search/Area+bermain+anak+Pantai+Sigandu/@-6.8819973999999995,109.7522867?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",http://www.tamansafari.com/,0857-1932-3667,,The Funtastic Beach Safari Batang Jawa Tengah (Pemilik),https://www.google.com/maps/contrib/103416916080681003654,https://lh3.ggpht.com/p/AC9h4np9N8quKDZImlP0_CP2qC1-mE66T1cYvYz4wt9aBn8LbZfk2ps3ouxvnbMTPkq4Tfn5xms35pl_EyjqgyKM2CU2ln8vuo5VILF-QW9MZYfU6E2YkBY3yK216eKaCz42gwRW4sxJTg=s1024,Kebun Binatang,"Kebun Binatang, Restoran, Tujuan Wisata, Perlindungan Margasatwa",08.30-20.00,,Open All Days,"Jl. Pantai Sigandu - Ujungnegoro, Dampyak, Klidang Lor, Kec. Kandeman, Kabupaten Batang, Jawa Tengah 51216","lumba-lumba, pertunjukan, voucher, toilet, siomay, ombak, makanan/minuman, ajak, 50.000, ada show",https://www.google.com/maps/place/The+Funtastic+Beach+Safari+Batang+Jawa+Tengah/data=!4m7!3m6!1s0x2e70252a7455a203:0xd60d5eda9c5b9c46!8m2!3d-6.8837046!4d109.7566601!16s%2Fg%2F1pztc4sn5!19sChIJA6JVdColcC4RRpxbnNpeDdY?authuser=0&hl=id&rclk=1,pantai wisata jawa tengah
ChIJu_4yLOXNcy4Rq9FHQ7QXmQQ,Pantai Batu Topeng,,,374,4.7,,https://karimunjawatourism.com/,,,,,https://lh3.ggpht.com/p/AC9h4nqervjIuBaMfXXh3UeEjINiUEJF1FK8Y2VWXk59oY0QQiLDceoP7wXqd9ToyK3cTkIkNnPRJO-05_vv3ddu73HARwUdAtMWZ6x40R-PlyQgEo7pjiFgpQLQYnYtmCNF7ItKdc0j4g=s1024,Pantai,Pantai,,,Open All Days,"Karimunjawa, Kabupaten Jepara, Jawa Tengah","snorkling, pulau, wisata, warung, kelapa, foto, sore, bean bag, pemandangan, toilet",https://www.google.com/maps/place/Pantai+Batu+Topeng/data=!4m7!3m6!1s0x2e73cde52c32febb:0x49917b44347d1ab!8m2!3d-5.8384258!4d110.4151702!16s%2Fg%2F11clwxyl60!19sChIJu_4yLOXNcy4Rq9FHQ7QXmQQ?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJCwjwPUQecS4Rs7OSlkC6HYg,Pantai Teluk Awur Jepara,"Pantai sederhana dan ramai, dengan pohon bakau, aktivitas renang, dermaga, dan berbagai olahraga air.",,6331,4.1,,,,,,,https://lh3.ggpht.com/p/AC9h4noqWFZgmE5UUTEmpXHnkfIHhw1Gp1awLF5RB1hAobK7Zv3jPXsNlMm6Q0XuOX_TwV2l_2F5dF0SCvrFmU5jFvRYcgqxWmCjPhi4pt-C5O5Bxj55PtRm3bfzk4RVdZ8r78o9JyR2Qw=s1024,Pantai,Pantai,,,Open All Days,"Jl. Tlk. Awur, Telukawur, Kec. Tahunan, Kabupaten Jepara, Jawa Tengah","kebersihan, tiket, nyaman, pedagang, masyarakat, dr, pasangan, musim hujan, dibibir pantai, syahdu",https://www.google.com/maps/place/Pantai+Teluk+Awur+Jepara/data=!4m7!3m6!1s0x2e711e443df0080b:0x881dba409692b3b3!8m2!3d-6.6146242!4d110.6485244!16s%2Fg%2F11bw5v0vxy!19sChIJCwjwPUQecS4Rs7OSlkC6HYg?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJWb0BLiw4ZS4RW0fX9v6gEPU,Pantai Cemara Sewu,,,1500,4.2,,,0823-2250-4996,,,,https://lh3.ggpht.com/p/AC9h4npmRpq1F4CoaUnHuwiRX_qlzdu3QCV39iNyAke5Iu5IyvZ_UlEXkEDsz2Xb51B_wVtf5iPCoWJFz_0IR9ICZenBW0CPuZV5YqlIsUI44zQcu-4xaiGm_HLW_lPNV6P3BgJ3L863=s1024,Pantai,Pantai,,,Open All Days,"Jetis, RT.03/RW.03, Area Sawah, Jetis, Kec. Nusawungu, Kabupaten Cilacap, Jawa Tengah 53283","ombak, wisata, kolam renang, pemandangan, tiket, ATV, pecel, naik kuda, tempat duduk, selfie",https://www.google.com/maps/place/Pantai+Cemara+Sewu/data=!4m7!3m6!1s0x2e65382c2e01bd59:0xf510a0fef6d7475b!8m2!3d-7.7155042!4d109.3699771!16s%2Fg%2F11b708l82b!19sChIJWb0BLiw4ZS4RW0fX9v6gEPU?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJJcOZVQxEcC4RDHvVYLyFfYA,Pantai Cahaya,"Selain pantai berpasir, destinasi sibuk ini menawarkan pertunjukan lumba-lumba, kebun binatang & kolam renang.",,3947,4.2,"Name: Pantai Indah Kemangi
Link: https://www.google.com/maps/search/Pantai+Indah+Kemangi/@-6.8903691,110.1058841?authuser=0&hl=id&entry=ttu
Reviews: 2421 reviews

Name: Wisata Pantai Sendang Asih
Link: https://www.google.com/maps/search/Wisata+Pantai+Sendang+Asih/@-6.9039347,110.0541332?authuser=0&hl=id&entry=ttu
Reviews: 892 reviews

Name: Kolam Renang Pantai Cahaya
Link: https://www.google.com/maps/search/Kolam+Renang+Pantai+Cahaya/@-6.901865099999999,110.0668529?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Pantai Indah Sendangsikucing (PISS)
Link: https://www.google.com/maps/search/Pantai+Indah+Sendangsikucing+(PISS)/@-6.903359999999999,110.06295659999999?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: Pantai indah piss baru sendang sikucing
Link: https://www.google.com/maps/search/Pantai+indah+piss+baru+sendang+sikucing/@-6.9064744,110.06320489999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",https://thesea-wsi.com/,(0294) 3645623,1,Pantai Cahaya (Pemilik),,https://lh3.ggpht.com/p/AC9h4npi4rTq4R69GDHD7WRCyOQfelwTZ8vm82KKh8-pejYZjDJaZ61pdFQFKypkZiJhsOZKib20CgN5DYWv9nVn-z91F4D_bsQTNAjX5xpZo4esw61v4D8fcH2CsgZJk5awbzGes2FT=s1024,Tujuan Wisata,"Tujuan Wisata, Pantai Umum",07.00-17.00,,Open All Days,"Klampok, RT.03/RW.03, Sendang Sikucing, Kec. Rowosari, Kabupaten Kendal, Jawa Tengah 51354","lumba-lumba, liburan, pertunjukan, permainan, kebersihan, trampolin, ombak, komidi putar, terusan, paud",https://www.google.com/maps/place/Pantai+Cahaya/data=!4m7!3m6!1s0x2e70440c5599c325:0x807d85bc60d57b0c!8m2!3d-6.9024213!4d110.0659932!16s%2Fg%2F1pp2v9xsf!19sChIJJcOZVQxEcC4RDHvVYLyFfYA?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJw6TNbXczZS4RmRNb6TOoXk4,Pantai Bopong Puring,,,1200,4.1,,,,,,,https://lh3.ggpht.com/p/AC9h4noTHB0gDPDGhDJqVrJaoq1l7vv3duf1OHDnNetfEK9daXLtIyNBc3jVwAa64uvIckp1_0cnOFMVbTeqLE8hd8nWY8B-McFp9ubfpixrXjRw0_BdzBhv67dJdQ18OhTrtbc8g4CbvA=s1024,Pantai,Pantai,,,Open All Days,"Area Pantai, Surorejan, Kec. Puring, Kabupaten Kebumen, Jawa Tengah 54383","wisata, tiket, bermain, pemandangan, relatif, mendoan, masyarakat, pedagang, pecel, nasi",https://www.google.com/maps/place/Pantai+Bopong+Puring/data=!4m7!3m6!1s0x2e6533776dcda4c3:0x4e5ea833e95b1399!8m2!3d-7.7648324!4d109.5186241!16s%2Fg%2F11b7q45rl8!19sChIJw6TNbXczZS4RmRNb6TOoXk4?authuser=0&hl=id&rclk=1,pantai jawa tengah
